Date,Actual,Prediction,Residual,Month
2024-02-06,8045,8079.449103299476,-34.44910329947561,2024-02
2024-02-05,7872,7917.446704824714,-45.44670482471429,2024-02
2024-02-04,7813,7876.7785765068265,-63.77857650682654,2024-02
2024-02-01,8026,8066.197308053058,-40.197308053057895,2024-02
2024-01-31,8153,8183.378491728044,-30.378491728043628,2024-01
2024-01-30,8182,8169.949787391703,12.050212608297443,2024-01
2024-01-29,8057,8028.534096257907,28.46590374209336,2024-01
2024-01-28,8004,8006.1401530760895,-2.1401530760895184,2024-01
2024-01-25,8180,8171.631965222042,8.3680347779582,2024-01
2024-01-24,8212,8185.4514126414515,26.548587358548502,2024-01
2024-01-23,8133,8134.203150748761,-1.2031507487608906,2024-01
2024-01-22,8008,8017.523008415195,-9.523008415195363,2024-01
2024-01-21,7974,7973.291575661054,0.7084243389463154,2024-01
2024-01-18,8042,8030.1945722680075,11.805427731992495,2024-01
2024-01-17,8072,8051.820706658127,20.179293341872835,2024-01
2024-01-16,8133,8092.013405022264,40.98659497773588,2024-01
2024-01-15,8033,7988.563992553499,44.43600744650121,2024-01
2024-01-11,8829,8730.171038461538,98.82896153846195,2024-01
2024-01-10,9144,9037.589833333333,106.41016666666656,2024-01
2024-01-09,9311,9309.005,1.9950000000008004,2024-01
2024-01-08,9670,9608.807984126983,61.192015873017226,2024-01
2024-01-07,9670,9649.85303174603,20.146968253970044,2024-01
2024-01-04,10558,10512.705,45.29500000000007,2024-01
2024-01-03,10718,10731.722928571431,-13.722928571431112,2024-01
2024-01-02,10770,10760.058535714286,9.941464285713664,2024-01
2024-01-01,10870,10856.223204545453,13.776795454547027,2024-01
2023-12-28,11230,11202.163416666666,27.836583333333692,2023-12
2023-12-27,11206,11185.234250000001,20.76574999999866,2023-12
2023-12-26,11217,11194.042000000001,22.95799999999872,2023-12
2023-12-25,11144,11161.655750000002,-17.655750000001717,2023-12
2023-12-21,11375,11320.955690476192,54.0443095238079,2023-12
2023-12-20,11516,11425.621000000001,90.378999999999,2023-12
2023-12-19,11291,11267.596000000001,23.403999999998632,2023-12
2023-12-18,11149,11161.0555,-12.055500000000393,2023-12
2023-12-17,11092,11111.697357142857,-19.697357142857072,2023-12
2023-12-14,11242,11197.457714285716,44.542285714283935,2023-12
2023-12-13,11192,11169.421,22.578999999999724,2023-12
2023-12-12,11077,11093.17682142857,-16.176821428569383,2023-12
2023-12-11,10998,10964.3675,33.63249999999971,2023-12
2023-12-10,10871,10875.971079545454,-4.971079545453904,2023-12
2023-12-07,10897,10884.306371212122,12.69362878787797,2023-12
2023-12-06,10832,10837.691496212125,-5.691496212124548,2023-12
2023-12-05,10761,10782.762023809524,-21.76202380952418,2023-12
2023-12-04,10635,10638.172083333333,-3.172083333332921,2023-12
2023-12-03,10579,10595.823999999999,-16.823999999998705,2023-12
2023-11-30,10536,10532.190833333332,3.8091666666678066,2023-11
2023-11-29,10398,10395.434166666666,2.5658333333340124,2023-11
2023-11-28,10223,10189.766666666666,33.233333333333576,2023-11
2023-11-27,10123,10091.416666666666,31.58333333333394,2023-11
2023-11-26,9845,9848.455,-3.4549999999999272,2023-11
2023-11-23,9838,9842.27,-4.270000000000437,2023-11
2023-11-21,9804,9832.775,-28.774999999999636,2023-11
2023-11-20,9638,9663.312166666668,-25.312166666668418,2023-11
2023-11-19,9573,9609.881,-36.8809999999994,2023-11
2023-11-16,9762,9745.508,16.49200000000019,2023-11
2023-11-15,9762,9736.655,25.344999999999345,2023-11
2023-11-14,9665,9664.590674603174,0.4093253968258068,2023-11
2023-11-13,9510,9498.33,11.670000000000073,2023-11
2023-11-12,9477,9473.71,3.290000000000873,2023-11
2023-11-08,9634,9641.686333333335,-7.686333333334915,2023-11
2023-11-07,9483,9495.165,-12.165000000000873,2023-11
2023-11-06,9286,9316.955,-30.954999999999927,2023-11
2023-11-05,9273,9289.59,-16.590000000000146,2023-11
2023-11-02,9442,9438.43,3.569999999999709,2023-11
2023-11-01,9250,9276.77,-26.770000000000437,2023-11
2023-10-31,9072,9033.1325,38.86750000000029,2023-10
2023-10-30,9026,8998.0675,27.9325000000008,2023-10
2023-10-29,8925,8927.913833333332,-2.9138333333321498,2023-10
2023-10-26,9235,9150.135,84.86499999999978,2023-10
2023-10-25,9351,9330.275,20.725000000000364,2023-10
2023-10-24,9396,9358.27,37.72999999999956,2023-10
2023-10-23,9436,9437.12,-1.1200000000008004,2023-10
2023-10-22,9506,9475.69,30.30999999999949,2023-10
2023-10-19,10319,10267.945,51.05500000000029,2023-10
2023-10-18,10511,10470.065,40.93499999999949,2023-10
2023-10-17,10630,10592.051083333334,37.948916666666264,2023-10
2023-10-16,10629,10606.943583333334,22.056416666666337,2023-10
2023-10-15,10571,10546.405,24.594999999999345,2023-10
2023-10-12,10992,10955.656624999998,36.3433750000022,2023-10
2023-10-11,10960,10936.039121212121,23.960878787878755,2023-10
2023-10-10,10910,10893.685625,16.314374999999927,2023-10
2023-10-09,10815,10814.87254166667,0.12745833333065093,2023-10
2023-10-05,11130,11067.729041666667,62.2709583333326,2023-10
2023-10-04,10963,10945.790583333333,17.209416666666584,2023-10
2023-10-03,10818,10827.405702380953,-9.405702380952789,2023-10
2023-10-02,10724,10746.60249404762,-22.602494047619984,2023-10
2023-10-01,10598,10588.899833333335,9.100166666665245,2023-10
2023-09-28,10984,10948.658416666665,35.34158333333471,2023-09
2023-09-27,11017,11031.129833333334,-14.129833333334318,2023-09
2023-09-26,10978,11007.576166666668,-29.576166666667632,2023-09
2023-09-25,10842,10837.053579545454,4.94642045454566,2023-09
2023-09-24,10744,10782.833077380952,-38.83307738095209,2023-09
2023-09-21,11067,11067.826904761903,-0.826904761903279,2023-09
2023-09-20,11064,11077.784130952381,-13.78413095238102,2023-09
2023-09-19,11095,11069.280690476191,25.719309523808988,2023-09
2023-09-18,10892,10951.737482142858,-59.737482142858426,2023-09
2023-09-17,10799,10818.00732738095,-19.0073273809503,2023-09
2023-09-14,10837,10860.315781926405,-23.31578192640518,2023-09
2023-09-13,10678,10718.156750000002,-40.15675000000192,2023-09
2023-09-12,10649,10681.53425,-32.53425000000061,2023-09
2023-09-11,10492,10519.631666666668,-27.631666666668025,2023-09
2023-09-10,10282,10316.84,-34.840000000000146,2023-09
2023-09-07,10419,10425.56,-6.559999999999491,2023-09
2023-09-06,10356,10360.935,-4.934999999999491,2023-09
2023-09-05,10142,10184.613333333335,-42.613333333334594,2023-09
2023-09-04,9988,10034.16,-46.159999999999854,2023-09
2023-08-31,10140,10145.803333333333,-5.803333333333285,2023-08
2023-08-30,10280,10334.03,-54.030000000000655,2023-08
2023-08-29,10180,10165.175,14.825000000000728,2023-08
2023-08-28,10012,10046.715,-34.715000000000146,2023-08
2023-08-27,9873,9922.74,-49.73999999999978,2023-08
2023-08-24,10026,10042.105,-16.104999999999563,2023-08
2023-08-23,10071,10053.36,17.639999999999418,2023-08
2023-08-22,9921,9916.27,4.729999999999563,2023-08
2023-08-21,9668,9671.412317460316,-3.412317460315535,2023-08
2023-08-20,9483,9491.255,-8.2549999999992,2023-08
2023-08-17,9694,9703.165,-9.165000000000873,2023-08
2023-08-16,9634,9648.404666666667,-14.404666666667254,2023-08
2023-08-10,8914,8917.525474358974,-3.525474358973952,2023-08
2023-08-09,8888,8870.940227272727,17.059772727272502,2023-08
2023-08-08,8725,8747.146382992009,-22.146382992008512,2023-08
2023-08-07,8493,8538.663077380954,-45.66307738095384,2023-08
2023-08-06,8298,8289.746583333332,8.253416666668272,2023-08
2023-08-03,8294,8270.269869047619,23.730130952380932,2023-08
2023-08-02,8261,8248.479916666665,12.520083333334696,2023-08
2023-08-01,8103,8080.7600107637445,22.239989236255497,2023-08
2023-07-31,7800,7847.174510785268,-47.17451078526756,2023-07
2023-07-30,7671,7658.692434375265,12.307565624734707,2023-07
2023-07-27,7754,7776.665972291599,-22.665972291599246,2023-07
2023-07-26,7647,7632.538769782913,14.461230217087177,2023-07
2023-07-25,7510,7534.145974314573,-24.145974314573323,2023-07
2023-07-24,7220,7253.931948902896,-33.93194890289578,2023-07
2023-07-23,7052,7066.734166666666,-14.73416666666617,2023-07
2023-07-20,7116,7079.494231442576,36.505768557423835,2023-07
2023-07-19,7001,7010.3780673076935,-9.378067307693527,2023-07
2023-07-18,6874,6914.315442307693,-40.31544230769305,2023-07
2023-07-17,6632,6659.942318903317,-27.942318903316846,2023-07
2023-07-16,6468,6484.783779761905,-16.783779761904952,2023-07
2023-07-13,6604,6612.5784081890315,-8.578408189031506,2023-07
2023-07-12,6521,6507.101202380954,13.898797619045581,2023-07
2023-07-11,6498,6493.346595238097,4.653404761903403,2023-07
2023-07-10,6346,6352.461897435898,-6.461897435898209,2023-07
2023-07-09,6214,6224.6559197885435,-10.655919788543542,2023-07
2023-07-06,6239,6225.800812645687,13.199187354312926,2023-07
2023-07-05,6193,6199.543751443003,-6.543751443003202,2023-07
2023-07-04,6127,6152.658800505052,-25.65880050505166,2023-07
2023-07-02,5903,5921.251436632811,-18.25143663281142,2023-07
2023-06-29,6058,6044.219838356087,13.780161643912834,2023-06
2023-06-28,5999,5982.508712500932,16.491287499067766,2023-06
2023-06-27,5917,5925.037210641141,-8.037210641141428,2023-06
2023-06-26,5819,5815.390643162392,3.609356837608175,2023-06
2023-06-25,5766,5779.999325258074,-13.99932525807435,2023-06
2023-06-22,5956,5953.68908763009,2.3109123699096017,2023-06
2023-06-21,5922,5937.042439983161,-15.042439983160875,2023-06
2023-06-20,5904,5853.625212301588,50.37478769841164,2023-06
2023-06-19,5679,5708.478650793651,-29.47865079365056,2023-06
2023-06-15,6038,5995.886209368531,42.11379063146887,2023-06
2023-06-14,6065,6048.202676907118,16.797323092881925,2023-06
2023-06-13,6061,6040.598368243559,20.40163175644102,2023-06
2023-06-12,6021,6011.470444296999,9.529555703001279,2023-06
2023-06-11,6007,6006.382065170653,0.6179348293471776,2023-06
2023-06-08,6446,6428.822996031749,17.177003968250574,2023-06
2023-06-07,6483,6474.8699642857155,8.130035714284531,2023-06
2023-06-06,6508,6495.230291666668,12.769708333332346,2023-06
2023-06-05,6523,6510.7479464285725,12.252053571427496,2023-06
2023-06-04,6555,6539.461875,15.538125000000036,2023-06
2023-06-01,7002,6951.094358974358,50.90564102564167,2023-06
2023-05-31,7053,7035.661422619048,17.3385773809523,2023-05
2023-05-30,7046,7024.846470238096,21.153529761903883,2023-05
2023-05-29,6996,6948.80423992674,47.19576007326032,2023-05
2023-05-25,7546,7461.036487301587,84.96351269841307,2023-05
2023-05-24,7709,7672.418002980354,36.581997019646224,2023-05
2023-05-23,7788,7746.903127342686,41.096872657313725,2023-05
2023-05-22,7848,7831.401114764621,16.598885235379385,2023-05
2023-05-21,7826,7793.131735737549,32.86826426245079,2023-05
2023-05-18,8474,8421.38794047619,52.612059523809876,2023-05
2023-05-17,8569,8536.734999999999,32.26500000000124,2023-05
2023-05-16,8572,8574.330986111112,-2.330986111111997,2023-05
2023-05-15,8571,8573.99665277778,-2.9966527777796728,2023-05
2023-05-14,8445,8433.260833333334,11.739166666666279,2023-05
2023-05-11,8672,8682.065969696969,-10.06596969696875,2023-05
2023-05-10,8681,8654.394025252526,26.605974747473738,2023-05
2023-05-09,8606,8606.892042582416,-0.8920425824162521,2023-05
2023-05-08,8590,8586.869393315019,3.130606684981103,2023-05
2023-05-07,8485,8499.940601190476,-14.940601190475718,2023-05
2023-05-04,8790,8751.682017316018,38.317982683982336,2023-05
2023-05-03,8704,8705.784605685982,-1.78460568598166,2023-05
2023-05-02,8654,8655.717606601735,-1.7176066017345875,2023-05
2023-05-01,8492,8521.860023809526,-29.860023809525956,2023-05
2023-04-30,8352,8339.279189754689,12.72081024531144,2023-04
2023-04-27,8159,8169.750471179146,-10.750471179146189,2023-04
2023-04-26,8117,8140.028662387449,-23.028662387449003,2023-04
2023-04-25,8017,7997.534878676062,19.465121323937637,2023-04
2023-04-24,7796,7824.8723639876225,-28.87236398762252,2023-04
2023-04-23,7534,7571.592373325493,-37.5923733254931,2023-04
2023-04-20,7490,7491.395373612501,-1.3953736125013165,2023-04
2023-04-19,7356,7378.7147805180975,-22.71478051809754,2023-04
2023-04-18,7376,7367.280511037578,8.719488962421565,2023-04
2023-04-17,7344,7353.3059080017265,-9.305908001726493,2023-04
2023-04-16,7380,7375.14034076341,4.8596592365902325,2023-04
2023-04-13,7795,7796.947476028357,-1.9474760283574142,2023-04
2023-04-12,7876,7872.978946857085,3.0210531429147522,2023-04
2023-04-11,7922,7906.579362634017,15.420637365982657,2023-04
2023-04-10,7826,7821.0855924813495,4.914407518650478,2023-04
2023-04-09,7900,7898.367646404983,1.6323535950168662,2023-04
2023-04-06,8178,8178.266195189786,-0.2661951897862309,2023-04
2023-04-05,8175,8167.265417412008,7.7345825879920085,2023-04
2023-04-04,8068,8056.95926045482,11.040739545180259,2023-04
2023-04-03,8054,8035.730889367576,18.26911063242369,2023-04
2023-04-02,7981,7981.61136190579,-0.6113619057896358,2023-04
2023-03-30,8158,8150.724653162371,7.275346837628604,2023-03
2023-03-29,8208,8186.722154924496,21.277845075504047,2023-03
2023-03-28,8079,8057.051914179773,21.94808582022688,2023-03
2023-03-27,7994,7996.985850380011,-2.985850380010561,2023-03
2023-03-26,7847,7871.199276685215,-24.19927668521541,2023-03
2023-03-23,8102,8111.219745806479,-9.219745806479295,2023-03
2023-03-22,8097,8114.468193731103,-17.468193731103383,2023-03
2023-03-21,8050,8043.192946106179,6.807053893820921,2023-03
2023-03-20,7931,7948.522456652544,-17.52245665254395,2023-03
2023-03-19,7885,7908.265233185243,-23.265233185243233,2023-03
2023-03-16,7989,7967.351659935372,21.648340064628428,2023-03
2023-03-15,7915,7909.462673596335,5.537326403665247,2023-03
2023-03-14,7810,7833.387987414974,-23.387987414974305,2023-03
2023-03-13,7567,7580.112093667717,-13.11209366771709,2023-03
2023-03-09,7786,7805.18181314736,-19.181813147360117,2023-03
2023-03-08,7885,7886.0674382112165,-1.0674382112165404,2023-03
2023-03-07,7859,7858.004508204412,0.9954917955883502,2023-03
2023-03-02,7870,7880.10459854823,-10.10459854822966,2023-03
2023-03-01,7930,7901.487776406796,28.512223593204,2023-03
2023-02-28,7896,7894.69790003156,1.302099968440416,2023-02
2023-02-27,7800,7799.692648647407,0.3073513525932867,2023-02
2023-02-26,7609,7614.013693095712,-5.0136930957123695,2023-02
2023-02-23,7914,7877.333438616749,36.666561383251064,2023-02
2023-02-22,7978,7965.007296176992,12.992703823008014,2023-02
2023-02-21,7967,7960.512196183846,6.487803816154155,2023-02
2023-02-20,7817,7831.677275325465,-14.677275325465416,2023-02
2023-02-16,7793,7811.143768832774,-18.143768832774185,2023-02
2023-02-15,7869,7851.827843154889,17.172156845111203,2023-02
2023-02-14,7794,7795.9914378165695,-1.991437816569487,2023-02
2023-02-13,7483,7496.352377691751,-13.352377691750917,2023-02
2023-02-12,7434,7435.464585615776,-1.4645856157758317,2023-02
2023-02-09,7908,7901.299093555052,6.700906444947577,2023-02
2023-02-08,7915,7904.769100827472,10.230899172527643,2023-02
2023-02-07,7855,7836.930194139194,18.0698058608059,2023-02
2023-02-06,7720,7680.429943722943,39.57005627705712,2023-02
2023-02-05,7586,7568.656226717726,17.343773282274014,2023-02
2023-02-02,7879,7836.781775474525,42.21822452547531,2023-02
2023-02-01,7903,7861.810442515818,41.18955748418193,2023-02
2023-01-31,7803,7766.607598711231,36.39240128876918,2023-01
2023-01-30,7743,7726.784221861471,16.21577813852855,2023-01
2023-01-29,7472,7462.821455194806,9.178544805194178,2023-01
2023-01-25,7538,7499.098793650794,38.901206349206404,2023-01
2023-01-24,7433,7396.069331547619,36.930668452380814,2023-01
2023-01-23,7280,7228.975097222225,51.024902777775424,2023-01
2023-01-22,7122,7099.069291666667,22.930708333333314,2023-01
2023-01-12,6566,6631.8976785714285,-65.89767857142851,2023-01
